SMILES,predicted_pIC50
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cc1O,5.06247314182794
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)n[nH]1,5.061683257600995
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)ccc1O,5.060130987477297
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(C#N)cc2)c2cccnc2)cc1,5.059545233478124
Cc1oncc1CCNC(=O)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC(C)C)cc1,5.058618193424216
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c[nH]1,5.054946933534222
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)c1,5.054235199833165
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccon2)c2cccnc2)cc1,5.053756061625081
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccnc2N(C)C)c2cccnc2)cc1,5.050638797364719
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc3c(c2)CCOC3)c2cccnc2)cc1,5.048203983703039
COc1cc(OC)c(CCNC(=O)C(c2cccnc2)N(C(=O)c2cnc[nH]2)c2ccc(OC(C)C)cc2)cn1,5.047220602151582
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nnc(-c3ccccc3)o2)c2cccnc2)cc1,5.045723796203598
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2nnc(-c3ccccc3)o2)c2cccnc2)cc1,5.045723796203598
CC(C)Oc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2ccc(CN(C)C)cc2)c2cccnc2)cc1,5.045214628501123
