SMILES,predicted_pIC50
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)COC3)c2cccnc2)cc1,5.0922377732653885
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(C3CC3)n2)c2cccnc2)cc1,5.09130564277332
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(C#N)cc2)c2cccnc2)cc1,5.08969276163709
Cc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,5.088888096182697
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(Cl)nc2)c2cccnc2)cc1,5.0881594267172465
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(O)cc2)c2cccnc2)cc1,5.087134024021974
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,5.0804039570834645
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccnc2Cl)c2cccnc2)cc1,5.080321878164713
COCc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1,5.080071071518781
CCOc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.079763227179352
CCOc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.079763227179352
COc1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1,5.075311772383929
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccn2C(F)F)c2cccnc2)cc1,5.07435101783301
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccn2C(F)F)c2cccnc2)cc1,5.07435101783301
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.069900094607941
COc1ccnc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)n1,5.069900094607941
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(N(C)C)cc2)c2cccnc2)cc1,5.067291360936034
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,5.064661671157027
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(CO)cc2)c2cccnc2)cc1,5.064661671157027
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)CCO3)c2cccnc2)cc1,5.062921435526087
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3c(c2)CCO3)c2cccnc2)cc1,5.062921435526087
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccnnc2)c2cccnc2)cc1,5.06275301907868
Cc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1O,5.057738157872077
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(C(=O)N(C)C)cc2)c2cccnc2)cc1,5.0507802913389295
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncc[nH]2)c2cccnc2)cc1,5.0484287315265295
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(F)cn2)c2cccnc2)cc1,5.044733332090539
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,5.044214160153553
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccn2)c2cccnc2)cc1,5.043607007482352
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)ccc1O,5.043271569094341
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2F)c2cccnc2)cc1,5.043192403963138
CCn1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cn1,5.041762434937223
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(C(=O)N(C)C)c2)c2cccnc2)cc1,5.041280372383507
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cnoc2)c2cccnc2)cc1,5.040722342978455
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc[nH]n2)c2cccnc2)cc1,5.034315855997919
COc1ccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc1O,5.030709202864418
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(OCCN(C)C)cc2)c2cccnc2)cc1,5.03031862995991
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2c(F)cc(O)cc2F)c2cccnc2)cc1,5.0287401710752295
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2nccc(C(F)F)n2)c2cccnc2)cc1,5.022913082193368
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccncc2)c2cccnc2)cc1,5.01999768431817
Cc1nc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)sc1C,5.018573641496296
CNC(=O)c1cccc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)c1,5.01639489717978
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc3[nH]ncc3c2)c2cccnc2)cc1,5.015206378357362
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cscn2)c2cccnc2)cc1,5.01516741302228
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cn[nH]c2)c2cccnc2)cc1,5.014842686172036
COc1cc(CCNC(=O)C(c2cccnc2)N(C(=O)c2c[nH]cn2)c2ccc(OC(C)C)cc2)cc(OC)c1,5.014034969925568
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(=O)[nH]c2)c2cccnc2)cc1,5.008494982262435
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ncon2)c2cccnc2)cc1,5.007844033476391
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccc(OCC(=O)NC3CC3)cc2)c2cccnc2)cc1,5.002848259500287
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccnc2)c2cccnc2)cc1,4.993545339811378
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2O)c2cccnc2)cc1,4.988913409907206
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2ccccc2O)c2cccnc2)cc1,4.988913409907206
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(CN(C)C)c2)c2cccnc2)cc1,4.9816489988022985
CC(C)Oc1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cc(O)cc(O)c2)c2cccnc2)cc1,4.980183860055797
