,SMILES
3342,CN1C(=O)c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2C1=O
3343,Cc1nn(C)c(C)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3344,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-n2cnnn2)cc1
3345,N#CCN1CCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
3346,CC(C)Cn1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(=O)[nH]c1=O
3347,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1n[nH]c2ccccc12
3348,CCN1CCc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)sc2C1
3349,CCn1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(=O)[nH]c1=O
3350,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccncc1Cl
3351,CCN1CCN(c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC1
3352,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(C2CC2)no1
3353,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-n2cc[nH]c2=O)cc1
3354,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncn(Cc2ccccc2)n1
3355,CCN(CC)S(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3356,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc2c1OCCO2
3357,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc2[nH]c(=O)[nH]c2c1
3358,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(C(F)(F)F)no1
3359,CC(C)n1nccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3360,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccnc1-n1cncn1
3361,COc1ccc(C(=O)N(C)C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3362,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nncs1
3363,COc1n[nH]c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C#N
3364,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2[nH]cnc2c(=O)[nH]1
3365,CN(C)S(=O)(=O)c1ccc(Cl)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3366,CCN(CC)S(=O)(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3367,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]n1
3368,Cc1ccc(S(=O)(=O)N(C)C)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3369,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(-n2cccn2)cc1
3370,O=C(NC1CC1)c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3371,COCCNC(=O)c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3372,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(S(=O)(=O)C(F)F)cc1
3373,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(-c2ccccc2)n1
3374,CC(C)c1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)on1
3375,CS(=O)(=O)c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3376,Cn1cnnc1Sc1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3377,CCCc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1
3378,Cc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1
3379,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(C2COC2)c1
3380,CP(C)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3381,CP(C)(=O)c1ncccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3382,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCCS2(=O)=O)c(Cl)c1
3383,O=C1NS(=O)(=O)c2cccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c21
3384,Cc1cc(OC2COC2)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3385,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCNS2(=O)=O)cc1
3386,CP(C)(=O)c1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccn1
3387,CS(C)(=O)=NC(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3388,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCNS2(=O)=O)cc1
3389,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCCNS2(=O)=O)cc1
3390,CP(C)(=O)c1cnccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3391,CP(C)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3392,Cn1ncc(P(C)(C)=O)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3393,CP(C)(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3394,CP(C)(=O)c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3395,CP(C)(=O)c1cnoc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3396,Cn1cc(P(C)(C)=O)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3397,CP(C)(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3398,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(C2COC2)cc1
3399,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc2c(c1)S(=O)(=O)NC2
3400,CP(C)(=O)c1cccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3401,CP(C)(=O)c1cncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3402,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(OC2COC2)ccn1
3403,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(SC2COC2)ccn1
3404,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(N2CCCS2(=O)=O)ccn1
3405,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(N2CCCS2(=O)=O)ccc1Cl
3406,Cc1ncc(P(C)(C)=O)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3407,Cc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1N1CCCS1(=O)=O
3408,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccccc1OC1COC1
3409,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnccc1N1CCCS1(=O)=O
3410,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCCS2(=O)=O)cn1
3411,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnn1C1COC1
3412,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnn(C2COC2)c1
3413,CN=S(=O)(c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)N(C)C
3414,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccn(C2COC2)n1
3415,CS(C)(=O)=NS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3416,CN(C)S(C)(=O)=NCc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3417,CN(C)S(C)(=O)=Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3418,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(CN2CCCS2(=O)=O)c1
3419,CN=S(C)(=O)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3420,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(Cl)c(N2CCCS2(=O)=O)c1
3421,CS(C)(=O)=NC(=O)c1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3422,CS(C)(=O)=NC(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3423,Cc1ccc(N2CCCS2(=O)=O)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3424,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(CN2CCCS2(=O)=O)cc1
3425,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(OC2COC2)cc1
3426,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(N2CCCS2(=O)=O)ccc1F
3427,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(F)c(N2CCCS2(=O)=O)c1
3428,O=C1NS(=O)(=O)c2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21
3429,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(N2CCCS2(=O)=O)c1
3430,O=C1NS(=O)(=O)c2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
3431,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccc(N2CCCS2(=O)=O)cc1
3432,C[Si](C)(C)c1cncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3433,C[Si](C)(C)c1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3434,C[Si](C)(C)c1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
3435,C[Si](C)(C)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
3436,C[Si](C)(C)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3437,CC(=O)Nc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(F)cc1F
3438,CC(=O)N1CCCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
3439,CC(=O)NCc1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3440,CC(=O)NCc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3441,CC(=O)Nc1c(F)ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1F
3442,CCN(C(C)=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3443,COc1ccc(CNC(C)=O)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3444,CC(=O)Nc1cccnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3445,CC(=O)Nc1ccc(C)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3446,CC(=O)N1CCc2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21
3447,CC(=O)N(C)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3448,CC(=O)Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C#N
3449,CC(=O)N(C)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3450,CC(=O)Nc1ccc(F)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3451,CC(=O)N1CCc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc21
3452,CC(=O)NC(=O)Nc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C
3453,CC(=O)NC(=O)Nc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3454,CC(=O)N1CCc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ncc2C1
3455,CC(=O)Nc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3456,CC(=O)N1CCc2c1cccc2N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3457,CC(=O)Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3458,CC(=O)Nc1ccncc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3459,CC(=O)NS(=O)(=O)c1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3460,CC(=O)Nc1ncccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3461,CC(=O)Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1
3462,CC(=O)Nc1ccnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3463,CC(=O)N(C)Cc1ccccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3464,COc1cc(NC(C)=O)ccc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3465,CC(=O)N(C)c1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3466,CC(=O)N1Cc2ccc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2C1
3467,CC(=O)NCc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3468,CC(=O)NCCOc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1
3469,CC(=O)N1CCCc2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21
3470,CC(=O)N(C)Cc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1
3471,COc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1NC(C)=O
3472,CC(=O)N1CCc2cc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21
3473,CC(=O)Nc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1C
3474,COc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1NC(C)=O
3475,CC(=O)Nc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1C
3476,CC(=O)Nc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1F
3477,CC(=O)Nc1cccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1C
3478,COc1ccc(NC(C)=O)cc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3479,[N-]=[N+]=NCc1ccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1
3480,[N-]=[N+]=NCc1nccc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3481,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc(Cl)c1F
3482,N#Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cnc1Cl
3483,Cc1nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc(Cl)c1C
3484,COc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nnc1Cl
3485,Cc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1Cl
3486,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cncc(F)c1Cl
3487,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)nc(Cl)n1
3488,Cc1cc2nc(N(C(=O)c3cnc[nH]3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc(Cl)n2n1
3489,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)cc(Cl)n1
3490,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)ncc1F
3491,COc1nnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1Cl
3492,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2c(Cl)ncnc2s1
3493,Cc1cc(Cl)nnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3494,N#Cc1cc(Cl)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3495,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2nnc(Cl)cc2s1
3496,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)nc(N2CCOCC2)n1
3497,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(F)cnc1Cl
3498,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(N2CCOCC2)nnc1Cl
3499,CN(C)c1nc(Cl)ncc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3500,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc(Cl)c1[N+](=O)[O-]
3501,Cc1cc(Cl)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3502,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc2nc(Cl)ccn2n1
3503,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)cn2ccnc12
3504,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)c2cn[nH]c2n1
3505,COc1cnc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nc1Cl
3506,COc1nc(Cl)cnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3507,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)n[nH]c1=O
3508,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cncnc1Cl
3509,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc(Cl)c(F)c1
3510,CCc1nc(Cl)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3511,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)[nH]c(=O)n1
3512,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)nc2ncnn12
3513,COc1c(Cl)ncnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3514,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnccc1Cl
3515,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cccc(Cl)n1
3516,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cn[nH]c(=O)c1Cl
3517,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)ccc1F
3518,N#Cc1ccnc(Cl)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3519,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc(Cl)nc1
3520,COc1ccnc(Cl)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3521,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1c(F)ccnc1Cl
3522,COc1nc(Cl)nc(OC)c1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3523,CCOCc1nc(Cl)cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3524,N#Cc1c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(=O)[nH]c1Cl
3525,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)nc2nc[nH]c12
3526,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)ncc1[N+](=O)[O-]
3527,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)nc(C2CC2)n1
3528,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncnc(Cl)n1
3529,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cnc(Cl)nc1Cl
3530,CC(C)(C)c1nc(Cl)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3531,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc(Cl)nc(C(F)F)n1
3532,Cn1ncc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(Cl)c1=O
3533,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1cc(Cl)n2nccc2n1
3534,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1nc2ncc(Cl)nc2s1
3535,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ncc(Cl)nc1Cl
3536,Cn1cnc(Cl)c(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1=O
3537,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1c(Cl)nc[nH]c1=S
3538,Cc1nc(Cl)nc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1
3539,COc1cnc(Cl)nc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3540,Cc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c(Cl)nn1
3541,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc(Cl)c1F
3542,O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cnc[nH]1)c1ccnc(Cl)c1F
3543,COc1c(Cl)ncnc1N(C(=O)c1cnc[nH]1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1
3544,COc1cc(N(C(=O)c2cnc[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc(Cl)n1
